Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
3141,Darsham Marshes (SWT),TM421687,642100,268700,1533.0,England,6.0,4,2020,2023,UKBMS,52.26313463285427,1.5464351284703348
3142,Hen Reed Beds,TM470771,647000,277100,,England,5.0,2,2022,2023,UKBMS,52.33632517976251,1.6242434932246979
3211,"Countryside Restoration Land, Barton",TL415550,541500,255000,1000.0,England,7.0,25,1999,2023,UKBMS,52.17511901452072,0.06788050842375633
3212,Westfield Farm (Countryside Restoration Trust),TL378549,537800,254900,2850.0,England,9.0,22,2002,2023,UKBMS,52.175156121497224,0.01376776167789455
3215,"Devil's Dyke, near Newmarket",TL612620,561200,262000,1150.0,England,3.0,20,2003,2023,UKBMS,52.23260007801187,0.35905445342120196
3220,Abbotts Hall Farm,TL963146,596300,214600,2250.0,England,10.0,22,2002,2023,UKBMS,51.79559032146031,0.8452501238450423
3226,Hatfield Forest,TL535195,553500,219500,2265.0,England,13.0,16,2008,2023,UKBMS,51.8529883421767,0.22733062245445082
3232,Cambourne,TL318597,531800,259700,900.0,England,8.0,18,2005,2023,UKBMS,52.219750044367615,-0.07205558093920202
3234,Hardwick Wood,TL353572,535300,257200,1555.0,England,11.0,18,2005,2023,UKBMS,52.196439848805205,-0.021851343692331892
3235,Hadleigh Great Wood and Dodd's Grove SSSI,TQ820876,582000,187600,2630.0,England,10.0,16,2005,2023,UKBMS,51.55791677766593,0.624062157462034
3237,Fleam Dyke,TL541549,554100,254900,2250.0,England,8.0,17,2007,2023,UKBMS,52.17084882253187,0.2519498435904107
3238,Abbotts Hall Farm 2,TL958144,595800,214400,1560.0,England,7.0,18,2006,2023,UKBMS,51.79396944047224,0.837896142521349
3243,Roman Road,TL527520,552700,252000,3225.0,England,8.0,17,2007,2023,UKBMS,52.14518510758814,0.23019193064073568
3244,Hatfield Forest 5320,TL535200,553500,220000,2815.0,England,13.0,16,2008,2023,UKBMS,51.857480400914426,0.22755249754982504
3245,Hatfield Forest TR5420,TL545205,554500,220500,1630.0,England,11.0,9,2008,2023,UKBMS,51.86169670793446,0.24228480934471394
3250,Great Warley,TQ574910,557400,191000,2020.0,England,15.0,15,2009,2023,UKBMS,51.59585885587627,0.2710384255180336
3251,Orwell Clunch Pit,TL363506,536300,250600,1050.0,England,11.0,14,2008,2023,UKBMS,52.13689275170855,-0.009877947950780659
3252,"Ramsey Island, Essex",TL942060,594200,206000,1755.0,England,15.0,15,2009,2023,UKBMS,51.7190928480165,0.810035639575446
3253,Fairmead,TQ404959,540400,195900,3640.0,England,15.0,14,2009,2023,UKBMS,51.64437849131558,0.02774122203954255
3254,Fernhills,TQ392973,539200,197300,2880.0,England,14.0,15,2009,2023,UKBMS,51.65725651180224,0.01096642844223123
3255,Woodford Golf Course,TQ399938,539900,193800,3050.0,England,13.0,14,2009,2023,UKBMS,51.6256330986204,0.019681276600476912
3256,Lee Valley Waterworks,TQ361867,536100,186700,1625.0,England,9.0,16,2008,2023,UKBMS,51.56276331929412,-0.03793203404474415
3257,Wicken Fen Plantation,TL560710,556000,271000,905.0,England,8.0,14,2010,2023,UKBMS,52.31494462592982,0.2871359490527164
3258,Benfleet Downs,TQ783857,578300,185700,1610.0,England,8.0,14,2010,2023,UKBMS,51.54203106236383,0.5697836388525844
3260,Hockley Woods,TQ837917,583700,191700,1950.0,England,12.0,12,2011,2022,UKBMS,51.59419124812301,0.6507000615344756
3261,Cornmill Tree Park,TL380015,538000,201500,1800.0,England,6.0,18,2005,2023,UKBMS,51.69529225134476,-0.004711973171008508
3262,Gunpowder Park,TQ385994,538500,199400,3780.0,England,10.0,20,2004,2023,UKBMS,51.67629928080334,0.0016850918979940946
3263,Langdon Hillcrest,TQ663875,566300,187500,1270.0,England,14.0,12,2011,2023,UKBMS,51.56186192265231,0.3977566817587569
3264,Langdon Lake & Meadows,TQ662878,566200,187800,920.0,England,13.0,12,2011,2023,UKBMS,51.56458642369727,0.39645710247373867
3265,Willow Park,TQ688872,568800,187200,3400.0,England,15.0,13,2011,2023,UKBMS,51.558424893570105,0.43364462514165003
3266,Hatfield Forest 5318,TL534187,553400,218700,2965.0,England,12.0,13,2011,2023,UKBMS,51.8458285001389,0.22552521119210245
3268,Woodwalton Marsh,TL212813,521200,281300,,England,1.0,12,2012,2023,UKBMS,52.41627678994988,-0.21936571612614764
3271,Belfairs Park Woodland,TQ829876,582900,187600,2000.0,England,8.0,10,2013,2023,UKBMS,51.55762591692585,0.6370304243362777
3272,Lee Valley - Walthamstow Marshes,TQ352875,535200,187500,3140.0,England,7.0,11,2013,2023,UKBMS,51.570168513360215,-0.05060039829789706
3273,Hinchingbrooke Country Park,TL218716,521800,271600,2135.0,England,9.0,10,2013,2023,UKBMS,52.3289819461227,-0.214067959716104
3274,Belfairs Park Golf Course,TQ832872,583200,187200,2480.0,England,7.0,9,2014,2023,UKBMS,51.55393591814865,0.6411449199501521
3280,Canvey Wick SSSI,TQ766833,576600,183300,2500.0,England,7.0,6,2015,2023,UKBMS,51.521007016343695,0.5440923217065073
3281,Church Lane LNR,TL495046,549500,204600,990.0,England,7.0,9,2015,2023,UKBMS,51.72020268433918,0.16288419716808278
3282,Pheasanthouse Farm EssexWT,TL786069,578600,206900,1750.0,England,8.0,9,2015,2023,UKBMS,51.732357526973324,0.5849139795638439
3284,Bobbingworth NR,TL536064,553600,206400,1515.0,England,7.0,9,2015,2023,UKBMS,51.735267562074064,0.22298503843553563
3285,RSPB Fen Drayton Lakes,TL342699,534200,269900,1830.0,England,6.0,7,2015,2023,UKBMS,52.3108181375525,-0.03289263252902227
3287,Stebbing Green and adjacent meadow,TL683233,568300,223300,979.0,England,8.0,9,2015,2023,UKBMS,51.88286038057921,0.4438671142841792
3290,Chafford Gorges Nature Park Grays Gorge,TQ605789,560500,178900,1476.0,England,8.0,7,2016,2023,UKBMS,51.48627765813352,0.3102421037879698
3291,LBCP - Woodland and Lakes,TQ581826,558100,182600,1334.0,England,8.0,7,2016,2023,UKBMS,51.52019525604255,0.27736219720466865
3292,LBCP - East and North Field,TQ583827,558300,182700,1960.0,England,6.0,7,2016,2023,UKBMS,51.52103771852534,0.2802873045391163
3293,Phyllis Currie Reserve,TL721181,572100,218100,2420.0,England,1.0,8,2016,2023,UKBMS,51.83499314777666,0.496434545751401
3296,EWT Roding Valley Meadows,TQ434951,543400,195100,3512.0,England,12.0,5,2017,2023,UKBMS,51.636433876259495,0.07074117355685496
3301,Mousehold Heath,TG244103,624400,310300,2000.0,England,11.0,20,2003,2023,UKBMS,52.64399744815543,1.315484594877332
3303,Blakeney Point,TF999461,599900,346100,2700.0,England,10.0,14,2008,2023,UKBMS,52.97496182267305,0.9757842755594557
3305,Winterton Dunes,TG491208,649100,320800,2170.0,England,8.0,16,2008,2023,UKBMS,52.72742736132862,1.6877385756622
3306,Strumpshaw Fen TG341065,TG340065,634000,306500,1904.0,England,8.0,16,2008,2023,UKBMS,52.60584705408065,1.4544210044017947
3313,Swanton Novers Great Wood 1,TG015310,601500,331000,2240.0,England,6.0,26,1992,2023,UKBMS,52.838810390022275,0.9902228594525447
3314,Marston Marshes,TG212055,621200,305500,2460.0,England,9.0,15,2009,2023,UKBMS,52.60222982183778,1.2650582469077705
3315,Dersingham Bog,TF675290,567500,329000,2841.0,England,9.0,12,2012,2023,UKBMS,52.832484157789324,0.484970256052022
3316,Scolt Head Island,TF800465,580000,346500,3503.0,England,8.0,15,2009,2023,UKBMS,52.985598955693746,0.6799973712209563
3318,Tomas's pightle,TG358082,635800,308200,373.0,England,5.0,15,2009,2023,UKBMS,52.62032387908204,1.482162659402232
3319,Swanton Novers Great Wood 2,TG015315,601500,331500,1375.0,England,4.0,21,1998,2023,UKBMS,52.84329896809128,0.9905314491955166
3320,Swanton Novers Great Wood 3,TG006317,600600,331700,1100.0,England,4.0,21,1998,2023,UKBMS,52.84543003725715,0.9773104173489242
3321,Strumpshaw Fen Swallowtail,TG339070,633900,307000,1300.0,England,8.0,14,2010,2023,UKBMS,52.61037678960506,1.4533003657068382
3322,Wheatfen Broad,TG326060,632600,306000,2680.0,England,4.0,14,2010,2023,UKBMS,52.60196088833472,1.4334341979551255
3323,Sutton Fen,TG370233,637000,323300,2733.0,England,13.0,14,2010,2023,UKBMS,52.75529135683404,1.510716918367114
3326,Buxton Heath,TG175221,617500,322100,1690.0,England,12.0,14,2010,2023,UKBMS,52.75271524687918,1.2214666406330963
3328,Pensthorpe,TF950287,595000,328700,3690.0,England,10.0,8,2011,2023,UKBMS,52.820550944579786,0.892481065196454
3331,"Gaywood Valley, Kings Lynn",TF654216,565400,321600,2405.0,England,5.0,9,2011,2022,UKBMS,52.76667111445229,0.45008896371123147
3335,Mousehold Heath East,TG249102,624900,310200,1990.0,England,9.0,12,2012,2023,UKBMS,52.642893144906736,1.3227936430704905
3336,Ludham Marshes,TG409178,640900,317800,1700.0,England,9.0,12,2012,2023,UKBMS,52.70422161911966,1.5643595704098228
3337,Dersingham Village Railway Line,TF681320,568100,332000,1880.0,England,6.0,12,2012,2023,UKBMS,52.85924011402127,0.4954126713376286
3339,Catfield Fen,TG366214,636600,321400,1450.0,England,7.0,12,2012,2023,UKBMS,52.73841829393792,1.5034321063240925
3340,Barnham Cross Common,TL864811,586400,281100,2040.0,England,8.0,11,2012,2023,UKBMS,52.39617171508273,0.7382085319620674
3342,Sculthorpe 2,TF902299,590200,329900,1160.0,England,5.0,10,2013,2023,UKBMS,52.83303853828741,0.8220398993441919
3343,Sculthorpe Moor 3,TF899301,589900,330100,1592.0,England,8.0,10,2014,2023,UKBMS,52.83493995880832,0.8177086145674584
3344,Holt Country Park,TG082377,608200,337700,1760.0,England,10.0,8,2015,2023,UKBMS,52.896406263852334,1.0938214344461972
3345,Courtyard Farm,TF722403,572200,340300,1800.0,England,7.0,9,2015,2023,UKBMS,52.932482444094525,0.5606380360127234
3346,How Hill New,TG370194,637000,319400,1955.0,England,6.0,9,2015,2023,UKBMS,52.72029785162822,1.507903199416599
3347,Blakeney Friary Hills,TG033441,603300,344100,2634.0,England,7.0,9,2015,2023,UKBMS,52.95573109948602,1.0250915230842994
3348,Felbrigg Hall,TG192395,619200,339500,1040.0,England,6.0,8,2015,2023,UKBMS,52.90819283399245,1.2582878550927932
3349,Foxley Wood,TG055227,605500,322700,2700.0,England,9.0,7,2016,2023,UKBMS,52.762793842127,1.0443083232881547
3350,Redgrave and Lopham Fen,TM053799,605300,279900,2700.0,England,9.0,8,2016,2023,UKBMS,52.37864320470127,1.0148603968958576
3351,Reffley Wood,TF655219,565500,321900,2600.0,England,10.0,8,2016,2023,UKBMS,52.769334897039855,0.4517210838572331
3352,Burgh Doles/Common,TG440126,644000,312600,1200.0,England,3.0,8,2016,2023,UKBMS,52.656181181650744,1.606298050793506
3354,Foulden common,TL762999,576200,299900,1262.0,England,5.0,8,2016,2023,UKBMS,52.56838506037922,0.598398536291378
3356,Lynford Water,TL824946,582400,294600,2000.0,England,10.0,6,2017,2023,UKBMS,52.51874974596237,0.6868624768669211
3358,East Ruston Common,TG345283,634500,328300,1200.0,England,8.0,5,2017,2023,UKBMS,52.80124581626578,1.4773213782763406
3360,Blickling Lakeside,TG175290,617500,329000,2200.0,England,8.0,6,2018,2023,UKBMS,52.81464452059664,1.2260477013644244
3361,Snettisham Coastal Park,TF651342,565100,334200,3734.0,England,5.0,5,2018,2023,UKBMS,52.879926158002085,0.45201175057856163
3362,Blickling Mausoleum,TG169291,616900,329100,1920.0,England,5.0,5,2019,2023,UKBMS,52.8157835125285,1.2172259351566876
3363,Oxburgh Hall 1,TF742012,574200,301200,1900.0,England,10.0,4,2019,2023,UKBMS,52.5807035856709,0.5696037914581589
3364,Oxburgh Hall 2,TF741007,574100,300700,1420.0,England,4.0,4,2019,2023,UKBMS,52.576245196794794,0.5678669672246562
3365,Cley Marshes,TG059441,605900,344100,2280.0,England,3.0,5,2019,2023,UKBMS,52.95474043570064,1.0637378492193106
3366,Abbey Farm,TF742272,574200,327200,2900.0,England,15.0,5,2019,2023,UKBMS,52.81419739481401,0.5833592427429354
3368,Bintree Wood North,TG003219,600300,321900,2600.0,England,5.0,3,2020,2022,UKBMS,52.75756322337901,0.9668638755920889
3369,Marriott's Way,TG191112,619100,311200,2602.0,England,8.0,3,2021,2023,UKBMS,52.654239606212535,1.2378787084659557
3371,Broadland Country Park,TG179172,617900,317200,2737.0,England,10.0,3,2021,2023,UKBMS,52.708575191110825,1.2241346034352674
3372,Sheringham Park,TG139412,613900,341200,2150.0,England,10.0,3,2021,2023,UKBMS,52.92558488960933,1.180724210024184
3373,Cockleycley Wood,TF777051,577700,305100,2886.0,England,8.0,2,2021,2022,UKBMS,52.61459552579291,0.6232948022025085
3374,"Wensum Way, Lenwade",TG086183,608600,318300,2180.0,England,6.0,2,2021,2022,UKBMS,52.72211026457038,1.087386825330237
3375,Buxton 2,TG170219,617000,321900,442.0,England,1.0,3,2021,2023,UKBMS,52.751120987478345,1.2139381429218365
3376,Cranwich 2,TL774942,577400,294200,1647.0,England,7.0,3,2021,2023,UKBMS,52.51680659424643,0.6130414660515737
3377,Oxburgh Hall 3,TF741002,574100,300200,2900.0,England,10.0,3,2021,2023,UKBMS,52.57175480633688,0.5676045103445818
3378,Stoke Holy Cross - Jubilee Meadow,TG238019,623800,301900,308.0,England,4.0,2,2022,2023,UKBMS,52.56885664210744,1.3009531357239947
3379,Middle Harling New,TL983832,598300,283200,2368.0,England,7.0,2,2022,2023,UKBMS,52.410848913440425,0.9141149806234815
3403,Sun Lane Nature Reserve,SE155467,415500,446700,930.0,England,1.0,16,2003,2023,UKBMS,53.91621726531419,-1.7655041328479746
3404,Thorpe Marsh Nature Reserve,SE585095,458500,409500,3550.0,England,12.0,22,2002,2023,UKBMS,53.57884139251215,-1.117927562829004
3405,"Swarth Moor SSSI, Settle",SD807693,380700,469300,1504.0,England,13.0,20,2003,2023,UKBMS,54.11919952182245,-2.296764259629694
3410,"Threshfield, Long Ashes",SD977647,397700,464700,1650.0,England,11.0,15,2004,2023,UKBMS,54.07821781298736,-2.036645747781754
3411,Priory Fields,TA053314,505300,431400,1100.0,England,6.0,17,2007,2023,UKBMS,53.76830990751951,-0.4039045147027495
3412,Lea Green Bastow Wood,SD996652,399600,465200,2950.0,England,9.0,20,2004,2023,UKBMS,54.08271698126512,-2.007607283843594
3413,Ballowfield LNR,SD987899,398700,489900,831.0,England,9.0,14,2007,2023,UKBMS,54.304703054665495,-2.021480429861883
3415,Scar Close NNR,SD750775,375000,477500,2389.0,England,15.0,19,2004,2023,UKBMS,54.19264791218932,-2.384649479043975
3417,Burniston-Cloughton,TA015932,501500,493200,1050.0,England,7.0,5,2007,2022,UKBMS,54.32429276452899,-0.44088673022776337
3420,Broad Heads Farm,SE903882,490300,488200,1805.0,England,7.0,13,2008,2023,UKBMS,54.281471529612354,-0.6145426945575471
3421,Hawnby Hill,SE539917,453900,491700,2481.0,England,11.0,14,2009,2023,UKBMS,54.31804886352298,-1.1729107572120478
3424,Fen Bog,SE855981,485500,498100,1352.0,England,8.0,10,2010,2023,UKBMS,54.37124518074949,-0.6854128023310174
3425,Burton Leonard Lime Quarry,SE324632,432400,463200,674.0,England,9.0,13,2010,2023,UKBMS,54.06373083773149,-1.506466019602916
3428,Pexton Bank,SE854855,485400,485500,900.0,England,6.0,10,2010,2023,UKBMS,54.25805315280547,-0.690550790194427
3429,Bishop Monkton railway Cutting,SE315663,431500,466300,600.0,England,6.0,13,2011,2023,UKBMS,54.0916468119353,-1.5198949927506833
3430,Silpho Quarry,SE962920,496200,492000,1000.0,England,10.0,12,2011,2023,UKBMS,54.314536847967254,-0.5227325408432355
3433,Askham Bog,SE572482,457200,448200,1200.0,England,8.0,9,2011,2023,UKBMS,53.92678123665964,-1.1304076462739172
3434,Staveley East,SE370630,437000,463000,3402.0,England,9.0,13,2011,2023,UKBMS,54.06162470524299,-1.4362123652249483
3435,Staveley West,SE362628,436200,462800,2015.0,England,8.0,13,2011,2023,UKBMS,54.05988391052766,-1.4484578027980062
3439,Malham Tarn NNR,SD890672,389000,467200,3175.0,England,14.0,8,2013,2023,UKBMS,54.10057223962812,-2.1697066540133885
3440,"Low Ox Pasture, Kilnsey",SD970685,397000,468500,1460.0,England,7.0,8,2014,2023,UKBMS,54.11236657100338,-2.0473835591082716
3441,Ingleborough High Brae,SD791738,379100,473800,2459.0,England,12.0,9,2014,2023,UKBMS,54.1595794792651,-2.321555547707019
3444,Flatts Lane Eston Moor,NZ551168,455100,516800,5411.0,England,8.0,9,2015,2023,UKBMS,54.54347013841715,-1.149810061481916
3450,Ellerburn new,SE853849,485300,484900,925.0,England,7.0,9,2015,2023,UKBMS,54.25267885469416,-0.6922559862766886
3451,Brae Pasture,SD791740,379100,474000,1193.0,England,8.0,8,2015,2022,UKBMS,54.161376932734875,-2.321569493870911
3454,Grass Wood,SD986656,398600,465600,1800.0,England,10.0,9,2015,2023,UKBMS,54.086310019699084,-2.022894786888192
3455,Leyburn Old Glebe,SE101897,410100,489700,1200.0,England,8.0,8,2015,2023,UKBMS,54.30280998973615,-1.8462964543208926
3458,Southerscales,SD743762,374300,476200,2210.0,England,8.0,9,2015,2023,UKBMS,54.18092985747025,-2.3952659152230242
3459,Barlow Common,SE630286,463000,428600,2920.0,England,9.0,8,2016,2023,UKBMS,53.74997130243239,-1.0461050028309564
3460,Wheldrake Ings,SE701441,470100,444100,2550.0,England,7.0,8,2016,2023,UKBMS,53.88835527511208,-0.9349295949767616
3461,Kiplingcotes Chalk Pit,SE914434,491400,443400,1610.0,England,8.0,6,2016,2023,UKBMS,53.87875445656155,-0.6111561628129488
3462,Upper Dunsforth Carrs,SE442628,444200,462800,1540.0,England,7.0,8,2016,2023,UKBMS,54.05926174032032,-1.3262487501234697
3463,Whitcliffe,NZ137024,413700,502400,3000.0,England,9.0,8,2016,2023,UKBMS,54.4168624772874,-1.7903963733219197
3464,Wooldale,SE150087,415000,408700,3000.0,England,10.0,8,2016,2023,UKBMS,53.57468921759858,-1.7749467281379145
3465,Green Hammerton,SE470570,447000,457000,3590.0,England,10.0,7,2017,2023,UKBMS,54.006890636667165,-1.2843720820146434
3466,Widdop,SD965311,396500,431100,2750.0,England,6.0,7,2017,2023,UKBMS,53.776222184217715,-2.054588992768125
3467,Hollin Hall,SD987295,398700,429500,2040.0,England,5.0,7,2017,2023,UKBMS,53.761852011424494,-2.0211990344381516
3468,Roundhay-Shadwell,SE336396,433600,439600,1170.0,England,6.0,7,2017,2023,UKBMS,53.851552623549836,-1.490722610286891
3470,Strensall Common and World's End,SE660603,466000,460300,3160.0,England,9.0,7,2017,2023,UKBMS,54.034470793818535,-0.9938002563021768
3472,Calley Heath,SE751496,475100,449600,1200.0,England,4.0,6,2018,2023,UKBMS,53.937079505373795,-0.8575238403877988
3477,Three Hagges Woodmeadow,SE626396,462600,439600,2900.0,England,9.0,5,2019,2023,UKBMS,53.84887331970993,-1.0499386611289592
3478,Ripon City Wetlands,SE332688,433200,468800,1355.0,England,6.0,5,2019,2023,UKBMS,54.114008230143305,-1.4936315610304751
3479,East Riddlesden Hall,SE082416,408200,441600,1310.0,England,7.0,4,2019,2023,UKBMS,53.870544876580695,-1.8767782381330682
3480,"Langrickgate, East Cottingwith",SE719425,471900,442500,2200.0,England,4.0,5,2019,2023,UKBMS,53.87373135996513,-0.9079231171611905
3482,Sutherland Beck,SE772905,477200,490500,1760.0,England,10.0,5,2019,2023,UKBMS,54.30428066180018,-0.8151069098151691
3483,Maze Park,NZ468191,446800,519100,1800.0,England,10.0,5,2019,2023,UKBMS,54.56497142871873,-1.2777292202920516
3485,Main Bay Heath,SE453276,445300,427600,1400.0,England,11.0,5,2019,2023,UKBMS,53.74281874016043,-1.3146406143798366
3486,Bishop Wood,SE554336,455400,433600,4260.0,England,8.0,5,2019,2023,UKBMS,53.795767888383075,-1.160446029610342
3487,Foxglove Covert,SE160973,416000,497300,3600.0,England,11.0,3,2019,2023,UKBMS,54.37096227530685,-1.75522739434121
3488,Lin Dyke Link,SE443269,444300,426900,3250.0,England,10.0,5,2019,2023,UKBMS,53.736613241404996,-1.3299015005694725
3489,Riverbank Trail,SE461275,446100,427500,3000.0,England,14.0,4,2019,2023,UKBMS,53.74185006154429,-1.3025268768787825
3490,Bolton Percy Station,SE528417,452800,441700,480.0,England,5.0,5,2019,2023,UKBMS,53.8688325056076,-1.1985245227903822
3491,"Forest of Flowers, Home Farm, Huby",SE543657,454300,465700,3020.0,England,8.0,4,2020,2023,UKBMS,54.08436009632087,-1.1714486046373291
3492,Brockadale,SE507174,450700,417400,2988.0,England,10.0,3,2021,2023,UKBMS,53.650652320228176,-1.2344381310363397
3493,Rodley Nature Reserve,SE235363,423500,436300,1680.0,England,13.0,3,2021,2023,UKBMS,53.82244613903552,-1.6445020110956745
3494,Meanwood Park Trail,SE278378,427800,437800,1859.0,England,7.0,3,2021,2023,UKBMS,53.835716439854885,-1.5790489671826489
3495,Sprotborough Flash,SE533012,453300,401200,1625.0,England,8.0,3,2021,2023,UKBMS,53.50479852102686,-1.1978669778224704
3496,Allerthorpe Common,SE760477,476000,447700,2867.0,England,7.0,3,2021,2023,UKBMS,53.919875113183394,-0.8442893305540653
3497,Fordon Chalk Bank SSSI,TA057751,505700,475100,1718.0,England,13.0,3,2021,2023,UKBMS,54.1608365795807,-0.3827100264138563
3498,Wharram Quarry,SE859653,485900,465300,832.0,England,11.0,3,2021,2023,UKBMS,54.07647189527272,-0.6886296779496126
3499,Nosterfield Quarry,SE277808,427700,480800,3052.0,England,6.0,2,2021,2023,UKBMS,54.22217841456899,-1.5766637874773144
3501,Ecos Park,D119035,126901,560746,2040.0,Northern Ireland,14.0,12,2005,2023,UKBMS,54.86670882799004,-6.257900915251948
3502,Lagan Meadows,J336704,145699,525904,2148.0,Northern Ireland,10.0,14,2005,2023,UKBMS,54.56425039563559,-5.935311580081638
