Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
5026,Freshwater East,SS016979,201600,197900,1345.0,Wales,9.0,4,2020,2023,UKBMS,51.64480567175104,-4.868948852016,3.864165,-1.0586753,-3.5994961,4.234701,-0.3176026,-0.9528078,-3.1230922,-3.3348274,0.9528078,-1.1645429,0.105867535,0.58227146,0.68813896,-1.6938806,-1.0586753,4.4464364,0.1588013,6.2991185,-3.4406948,-3.5994961,2.4349532,3.5994961,-1.4821455,-0.42347014,2.6466885,-0.58227146,-1.8526819,2.064417,1.1645429,2.3290858,-2.5937545,0.7940065,-0.52933764,3.1230922,0.1588013,1.7997481,4.340569,-2.5408208,-1.6409467,-2.3290858,0.7410728,-6.7225885,0.105867535,0.89987403,0.4764039,0.8469403,6.140317,-0.68813896,3.7053638,-1.3762779,-1.9585494,-1.9585494,-1.2174766,4.0229664,4.8169727,1.588013,-1.7997481,0.7940065,2.9113572,-2.1173506,2.6466885,-1.9585494,5.1345754,-2.7525558,-1.0057416,0.4764039,-1.6938806,1.7468144,3.9700325,2.964291,1.4292117,-3.2818935,4.0229664,0.3176026,0.52933764,-2.5937545,-1.7468144,-2.0114832,3.176026,-1.1645429,1.0586753,-0.42347014,1.7468144,-0.58227146,4.3935027,-1.4821455,1.9585494,-4.8169727,0.9528078,1.0057416,-1.7997481,4.9757743,-2.8054898,-2.276152,-1.6938806,2.4349532,1.0586753,-4.234701,5.452178,0.1588013,-3.5465624,5.716847,0.68813896,1.3762779,2.4878871,2.5937545,-1.4292117,-2.6466885,1.1116091,-1.588013,2.1702845,1.3233442,-0.3705364,-1.0586753,2.1702845,1.7997481,-3.4936287,-0.1588013,2.0114832,-4.2876353,-0.52933764,-2.2232182,-0.89987403,-0.4764039,-3.0172248,-2.4878871,1.1645429,-0.7940065
5027,Cwm Ivy Tor (2021 route),SS436941,243600,194100,1357.0,Wales,14.0,3,2021,2023,UKBMS,51.62392458664086,-4.260785589078675,2.9761539,-2.0263176,-0.5699018,3.862668,-2.3429298,-2.9128315,-4.3692474,-1.0131588,0.2532897,-0.31661212,0.6965467,-0.18996727,-1.0764812,-5.0024714,0.0,4.052635,1.2031261,3.7993455,-3.4827332,-2.2162848,4.4325695,3.4827332,-1.9629952,-0.88651395,1.0131588,1.7097055,-2.3429298,1.3930933,2.0896401,2.8495092,-0.5065794,-1.8996727,-0.63322425,2.0896401,1.2031261,0.9498364,1.4564158,-2.9128315,-2.9761539,-3.9259903,1.5197382,-8.041948,0.88651395,0.0,-0.6965467,-0.2532897,4.2426023,-1.0764812,2.2162848,-0.12664485,-1.7730279,-1.8996727,-2.2796073,2.3429298,3.9259903,-2.0896401,-2.3429298,1.0764812,2.1529624,-2.1529624,0.5065794,-1.7097055,3.102799,-2.7228642,-2.3429298,-0.6965467,-1.0131588,1.4564158,2.2162848,4.939149,1.1398036,-2.2796073,1.8996727,-0.9498364,1.4564158,-1.3297709,-1.1398036,0.2532897,1.7730279,0.7598691,-0.5699018,-1.8363503,0.88651395,-1.7097055,6.5222096,-2.3429298,1.1398036,-5.4457283,-0.31661212,2.2162848,0.8231915,3.6093783,-2.0896401,-2.0896401,-0.44325697,2.7861867,1.0131588,-1.3297709,5.382406,1.8363503,-1.2031261,3.419411,0.7598691,2.4062521,3.6093783,5.6990185,1.8363503,-2.9761539,2.2162848,-0.5065794,1.4564158,-0.7598691,0.37993455,-4.4325695,3.419411,0.18996727,-2.9128315,-0.12664485,1.2664485,-3.6093783,-1.0764812,-2.532897,-0.63322425,-1.7730279,-2.4062521,-2.4062521,0.63322425,-0.063322425
5028,Bishopston Valley,SS568877,256800,187700,1985.0,Wales,9.0,3,2021,2023,UKBMS,51.56993400739617,-4.067621246765325,5.975336,1.3473797,-1.4645431,4.920865,1.8160335,-0.8201442,-3.163413,0.5858172,1.1716344,-0.7615624,0.7029807,-1.9331969,-1.8160335,-2.8119228,-0.9373076,2.753341,-1.5231248,3.3391583,-1.1130527,-5.9167542,3.2805767,0.9958893,-2.987668,-0.9958893,1.4645431,-1.288798,-0.9373076,2.4604325,1.5817065,0.9958893,-1.288798,0.7615624,-0.4100721,3.163413,2.2846873,1.6988701,2.8119228,-0.7029807,-2.2261055,-1.4059614,2.3432689,-2.5190141,-1.5817065,-1.1130527,-0.11716345,0.4100721,2.1675239,0.9373076,-0.9958893,-2.5190141,0.8787259,2.6361775,-0.8787259,2.8705046,2.2846873,2.3432689,0.5858172,1.5817065,5.330937,0.2929086,1.5231248,-1.4059614,3.163413,-2.0503604,0.4100721,-0.8201442,-3.1048315,1.1716344,3.3391583,0.0,-0.11716345,-1.4645431,2.2846873,1.3473797,-0.11716345,-2.2261055,-0.17574517,-0.35149035,0.5272355,-2.2846873,0.5858172,-3.8078122,2.6947594,-3.1048315,1.2302163,-3.0462496,6.326826,-4.920865,3.8078122,0.8201442,-4.042139,2.9290862,-0.5272355,-3.5734851,-1.5817065,0.058581725,-0.7615624,-4.9794464,4.6279564,0.5858172,-5.09661,1.6402884,-1.9917786,-2.4018507,-0.35149035,7.439879,0.35149035,0.2343269,3.0462496,0.0,1.6988701,-1.9917786,-2.5190141,-3.2219949,6.7954803,0.4686538,-2.3432689,-1.4645431,-0.058581725,-4.159302,-0.4686538,-4.042139,-0.35149035,1.7574518,-3.632067,-0.8787259,4.5107927,2.0503604
5029,Pwll Du - Brandy Cove,SS581872,258100,187200,1119.0,Wales,9.0,3,2021,2023,UKBMS,51.56577010994809,-4.048674527813132,3.5456457,0.8864114,0.94181216,2.9362378,-2.5484328,-0.6648086,-2.3822308,-4.9860644,0.11080143,-0.22160286,1.5512199,2.9916387,1.6620214,0.5540072,0.055400714,-0.9972129,0.38780499,1.5512199,-0.8864114,0.22160286,3.0470393,2.9362378,1.3850179,-2.8808372,3.4348443,2.32683,-0.9972129,0.0,0.8864114,3.7118478,0.22160286,3.4348443,-5.5954723,-0.6648086,1.0526136,-2.2714293,5.7062736,2.714635,-2.8254364,-0.9972129,3.2686422,0.0,0.8864114,0.5540072,-3.8226492,-1.9944258,2.9916387,-3.8226492,4.099653,-3.490245,-3.1024399,-1.7728229,0.8310107,-6.2048798,2.4930322,-2.1606278,2.2714293,1.2188157,3.1578407,0.94181216,3.3240428,-1.7728229,2.5484328,0.5540072,-0.49860644,-1.939025,-3.1578407,1.7728229,0.49860644,-1.163415,-0.60940784,0.8310107,-1.2742164,-3.490245,-1.9944258,-4.5982594,3.4348443,2.5484328,0.7202093,0.4432057,-1.8836243,-1.3296171,-5.817075,-2.1606278,2.1052272,0.4432057,2.6038337,-7.0358906,0.7202093,-0.8864114,-2.1052272,-0.16620214,1.939025,-7.0358906,-0.60940784,-0.4432057,-3.7118478,3.0470393,2.2714293,-1.2188157,0.38780499,3.1024399,-0.055400714,-1.3296171,0.94181216,0.9972129,0.9972129,0.11080143,1.5512199,2.6038337,-1.9944258,-3.490245,0.6648086,0.0,1.4958193,4.5428586,-0.3324043,-1.2188157,-0.22160286,-1.163415,-0.8864114,-0.94181216,1.9944258,-2.32683,-1.2742164,-3.3240428,2.2714293,4.099653
5030,Coed Bell,SJ088830,308800,383000,2195.0,Wales,11.0,3,2021,2023,UKBMS,53.33601696926259,-3.371071481236412,6.489547,0.2622039,-0.5899588,3.8019567,1.4421215,-0.65550977,-4.785221,-0.065550976,1.7043253,0.72106075,1.8354273,0.39330584,-0.91771364,-1.8354273,1.5076724,4.3919153,-0.9832646,2.490937,-4.588568,-3.8675075,5.0474253,0.32775488,0.65550977,1.0488156,0.5244078,2.0320802,0.0,3.5397527,-0.39330584,-0.32775488,-2.68759,-0.065550976,-1.1143665,1.8354273,0.9832646,-0.2622039,-0.9832646,-2.622039,-2.0320802,-2.9497938,2.68759,-4.785221,-2.294284,0.5899588,-2.1631823,1.5732234,5.0474253,-2.0320802,-0.32775488,-3.2119977,-3.4742017,1.9665293,-0.91771364,1.7043253,2.556488,4.6541195,-2.753141,2.68759,4.7196703,0.0,3.2119977,-2.884243,2.3598351,-2.294284,-0.065550976,-0.2622039,-0.13110195,0.65550977,3.0153449,0.85216266,-2.556488,-2.622039,3.2119977,1.9009783,-2.490937,0.9832646,-0.39330584,0.0,2.0320802,-0.91771364,-0.2622039,-2.556488,4.0641603,-3.2775488,2.1631823,-2.68759,1.9665293,-3.2775488,1.9009783,3.2119977,-2.9497938,2.4253862,-0.5244078,-3.2775488,0.85216266,1.2454685,-0.13110195,-2.68759,5.7029347,2.228733,-4.981874,0.72106075,-0.32775488,3.2775488,1.7698764,8.324974,0.65550977,-0.85216266,1.4421215,0.65550977,3.4086506,1.1799176,-0.85216266,-0.45885682,5.8995876,1.0488156,-2.3598351,-0.91771364,-2.294284,-1.3765705,0.13110195,-4.7196703,0.32775488,-0.065550976,-3.5397527,-1.3110195,2.818692,-0.72106075
5031,Tir Cethyn Farm,SS556952,255600,195200,1285.0,Wales,8.0,3,2021,2023,UKBMS,51.63701776587435,-4.0880140339354005,4.659399,-2.9390056,1.7920766,3.0823717,-0.43009838,-5.734645,-3.0823717,0.14336613,1.4336612,0.43009838,1.9354427,-0.5734645,1.075246,-2.5089073,0.50178146,2.5805902,-1.3619782,2.222175,-0.3584153,-1.146929,4.300984,5.949694,-0.7168306,0.43009838,0.5734645,2.8673224,-1.3619782,1.0035629,-1.9354427,1.8637596,0.071683064,-0.7168306,-2.0788088,1.146929,-0.3584153,0.86019677,-0.21504919,-3.0106888,-2.7956395,-3.6558363,3.5841532,-4.7310824,1.146929,1.5053444,-2.4372241,3.369104,2.7956395,0.071683064,2.150492,-2.9390056,-0.86019677,-0.7168306,0.43009838,2.0071259,4.1576176,0.3584153,-2.7239563,1.3619782,2.3655412,0.071683064,0.7168306,2.0071259,1.4336612,0.7885137,-1.7203935,-3.1540549,0.071683064,2.7956395,4.8027654,0.071683064,1.5053444,-1.9354427,0.86019677,0.071683064,-0.14336613,-2.8673224,1.2902951,-0.21504919,2.6522734,1.5053444,1.146929,-2.9390056,-3.297421,-2.293858,4.8744483,-3.5841532,0.0,-5.304547,0.21504919,0.7885137,-0.14336613,4.1576176,-1.9354427,-3.8708854,-1.075246,0.071683064,-0.50178146,0.14336613,4.44435,2.222175,0.28673226,2.222175,-0.64514756,0.43009838,1.4336612,9.103749,-0.86019677,-2.0071259,0.14336613,0.5734645,0.43009838,1.0035629,-0.071683064,-2.0071259,1.5053444,2.9390056,-1.5770274,0.21504919,0.0,-5.4479127,-1.4336612,-2.3655412,-0.50178146,-0.14336613,-1.2186121,1.5053444,1.146929,0.5734645
5032,Lavernock National Nature Reserve,ST180679,318000,167900,396.0,Wales,8.0,3,2021,2023,UKBMS,51.40417730947359,-3.180241264164166,3.4707737,-2.2612617,-1.6302118,2.5767865,-2.313849,-2.2086742,-2.0509117,-4.2069983,1.314687,2.5767865,-3.1552486,1.0517496,-1.2620995,-2.3664365,-4.4173484,0.4732873,0.05258748,5.4165106,-2.1560867,-3.944061,1.6827993,4.049236,0.4732873,-1.2620995,2.8923113,-2.0509117,-0.21034992,1.209512,1.209512,-0.5258748,-3.4181862,0.68363726,-1.0517496,4.2069983,2.7871363,0.2629374,2.4716115,0.84139967,-1.9983242,0.84139967,-1.1043371,-6.67861,0.4732873,-1.209512,1.5250369,-1.3672745,3.944061,0.05258748,3.5759487,-1.8405617,2.1560867,-2.1034992,-1.1043371,1.0517496,5.153573,0.15776244,1.1043371,0.31552488,5.2061605,-0.2629374,1.8405617,0.15776244,2.419024,-0.31552488,-0.31552488,0.63104975,-3.1552486,1.209512,3.3130112,2.9448988,0.63104975,-0.9465746,0.15776244,-0.42069983,-1.4198619,-4.364761,3.0500739,-1.4724494,1.7353868,-3.944061,1.1569245,0.05258748,-4.4173484,-2.524199,0.84139967,-2.2612617,3.0500739,-5.83721,-0.15776244,0.21034992,-6.2579103,1.8931493,-0.10517496,-1.9457368,1.6302118,0.42069983,0.84139967,-3.0500739,4.9958105,-0.4732873,-1.2620995,3.1552486,0.4732873,1.9983242,1.0517496,1.6827993,-5.7846227,-0.78881216,1.5776243,1.6827993,0.57846224,0.5258748,-2.4716115,-1.3672745,1.9457368,3.0500739,-1.7879744,-2.1034992,0.05258748,-4.9958105,-2.1560867,0.5258748,-1.314687,-2.524199,-2.7871363,-3.3130112,2.6819615,0.9465746
5033,Lydstep Point,SS088975,208800,197500,1561.0,Wales,4.0,2,2022,2023,UKBMS,51.64370853465125,-4.76479879443415,5.625686,-1.3543319,-1.4585112,2.0314977,-0.7292556,-4.115085,-2.3961256,-2.812843,0.26044843,1.5626906,0.9376144,2.7086637,-2.9170225,-1.0417937,-2.3961256,1.9273185,1.4064215,1.2501525,-2.4482152,0.57298654,5.9382243,3.2295606,1.9273185,0.20835875,2.2919462,2.0314977,-0.7292556,2.9691122,-3.5420988,6.6153903,-1.3543319,1.9273185,-1.4585112,2.2398565,0.15626906,-0.3646278,1.6147803,-1.8752288,-0.3646278,-3.2295606,3.2816503,-0.8855247,0.8855247,2.3961256,-1.4585112,1.3543319,1.1980628,-1.4064215,1.3543319,-6.354942,-4.5838923,-1.6147803,-2.656574,-0.4688072,4.2192645,0.104179375,-4.0629954,2.7607534,2.0314977,0.9376144,-0.104179375,-0.833435,0.9376144,1.4064215,-1.5106009,-1.2501525,-1.0938834,0.15626906,3.7504575,-0.15626906,0.57298654,-0.9897041,0.3646278,0.7813453,0.7813453,-2.500305,3.0732915,3.854637,4.5318027,2.9170225,-1.7189597,-2.7086637,-5.3652377,-2.7086637,3.0212018,-1.8231391,1.2501525,-4.115085,-1.7189597,3.854637,-1.9794081,1.3543319,-0.31253812,-3.8025472,-0.26044843,0.62507623,0.15626906,1.66687,4.94852,2.6044843,-0.4167175,3.3858297,3.1253812,-1.1980628,1.1459731,2.3440359,1.0938834,0.26044843,4.2192645,0.8855247,-1.5626906,3.0212018,-0.4167175,0.52089685,2.7086637,1.7710494,-3.7504575,2.8649328,-1.8752288,-3.0212018,-1.3022422,-4.5838923,2.7607534,-1.3022422,-1.66687,-0.20835875,3.490009,1.1459731
5034,Centre for Alternative Technology Wales,SH755044,275500,304400,1229.0,Wales,7.0,1,2022,2022,UKBMS,52.62304397243457,-3.8406377306416424,2.432236,1.7645633,2.1460905,0.33383632,1.3830361,-0.5245999,-1.8122543,-2.7660723,-0.8584362,2.1460905,-0.7153635,0.4292181,-2.0983996,-4.6260176,0.19076361,0.90612715,2.003018,3.0999086,-1.5737997,-3.862963,2.8137631,2.2414725,0.66767263,2.8137631,-0.38152722,0.38152722,-1.001509,1.5261089,0.2384545,-0.90612715,-1.1922725,0.81074536,-0.5245999,4.530636,6.0567446,0.476909,2.3368542,0.90612715,-3.0522177,-2.1937814,0.38152722,-4.6260176,2.0983996,-2.384545,1.430727,-0.047690902,0.76305443,0.66767263,1.0968907,-3.0522177,0.76305443,2.5753088,-2.003018,-0.66767263,2.2891634,-0.19076361,1.430727,2.909145,4.530636,0.0,2.5753088,-1.7645633,-0.4292181,-0.8584362,3.1475995,-3.0045269,-4.435254,-1.2876544,2.909145,2.0507088,-1.2876544,1.3830361,2.7183814,-0.57229084,-0.6199817,-1.7645633,0.953818,0.76305443,3.0045269,-2.7660723,-0.047690902,-3.386054,-0.8584362,-3.6245086,0.0,-0.7153635,5.961363,-4.5783267,1.0968907,0.8584362,-3.0045269,2.003018,0.6199817,-3.910654,0.4292181,2.384545,-0.095381804,-4.816781,2.956836,-2.0507088,-2.1460905,-1.2876544,-1.430727,-2.6706905,-2.4799268,3.910654,-0.476909,2.0507088,5.1983085,-0.33383632,-0.095381804,1.0491998,0.14307271,-2.4799268,1.8599452,0.6199817,-0.90612715,-0.476909,-2.003018,-4.435254,-4.24449,-3.910654,-0.476909,0.2384545,-3.2429814,-0.7153635,2.384545,1.5261089
5035,Giltar Point,SS120985,212000,198500,1731.0,Wales,6.0,2,2022,2023,UKBMS,51.65376896053755,-4.719143683776625,4.463246,-1.9912943,-1.2359757,4.531911,-0.96131444,-3.22727,-5.5618906,-0.6179879,0.8239838,-1.716633,0.8926491,-0.54932255,0.8239838,-2.2659554,1.2359757,3.7079272,1.6479676,4.6692414,-2.609282,-1.9226289,5.4932256,3.3646007,-3.433266,-0.13733064,-0.4119919,-0.13733064,-4.1885843,1.8539636,-0.20599595,5.0812335,-0.8926491,0.27466127,0.48065722,3.021274,-0.13733064,1.9912943,0.6866532,-2.4032862,-0.96131444,-2.4719515,3.021274,-6.111213,1.716633,1.3733064,-0.4119919,2.4719515,4.1885843,-1.8539636,0.48065722,-1.0986451,-4.325915,-1.1673104,-1.4419717,2.4719515,4.325915,1.304641,-3.22727,1.716633,3.639262,-0.6179879,1.2359757,0.48065722,4.325915,-2.1972902,-1.9226289,-1.4419717,-0.6179879,1.3733064,2.3346207,3.913923,0.7553185,-1.9226289,4.1885843,2.5406168,-0.13733064,-1.0299798,-0.13733064,-1.4419717,3.0899394,1.6479676,1.6479676,-1.6479676,2.2659554,-1.716633,4.325915,-1.9226289,0.48065722,-5.905217,-0.6179879,2.5406168,-1.0299798,3.913923,-2.6779475,-2.0599597,-0.96131444,-1.2359757,0.3433266,-2.7466128,5.355895,2.4719515,-0.8926491,3.0899394,0.8926491,1.304641,2.128625,8.720495,-0.6179879,-3.22727,0.6866532,1.3733064,1.3733064,2.1972902,-0.8239838,-1.510637,3.1586046,4.6692414,-3.021274,0.48065722,-1.1673104,-2.4719515,0.7553185,-2.815278,-1.0986451,-1.510637,-3.0899394,-1.3733064,3.433266,-0.96131444
5036,"Llandough Allotments, Corbett Road",ST166725,316600,172500,368.0,Wales,6.0,2,2022,2023,UKBMS,51.44532505793425,-3.2014475530582573,5.83006,0.111048765,-0.77734137,4.2753773,-0.8328657,-0.8328657,-3.4425118,-1.4436339,0.22209753,0.6107682,-0.6662926,1.166012,-1.4991584,-3.8867068,-1.9988778,3.5535605,-0.16657315,5.108243,-2.8872678,-3.6646092,3.3314629,1.9433534,-2.9427922,-1.8878291,2.1654508,0.38867068,0.38867068,2.9427922,-0.8883901,0.3331463,-1.6102071,0.77734137,-3.3869874,4.3309016,-0.055524383,2.332024,2.5541215,-3.3314629,-1.3881096,-2.8317435,1.4436339,-4.1643286,-1.3881096,-0.94391453,0.3331463,1.9433534,4.441951,-0.111048765,-1.1104877,-1.7212559,-2.7762191,0.8328657,-0.77734137,2.2764997,3.053841,2.6651704,-0.72181696,2.9983168,3.5535605,-1.6657314,1.3325852,-2.1099265,2.8872678,-0.8328657,-0.111048765,-0.22209753,-4.5529995,0.111048765,3.5535605,2.609646,-0.111048765,-3.1648898,1.9988778,0.6662926,-1.2215364,-1.0549632,-1.4436339,-0.44419506,2.8317435,-1.1104877,-1.7212559,-0.22209753,2.9427922,-3.9977555,3.1093655,-1.6657314,2.9983168,-3.8867068,1.7212559,1.2215364,-5.83006,2.8872678,-1.2215364,-3.5535605,0.9994389,-0.6662926,0.6107682,-3.8867068,5.0527186,0.16657315,-4.8861456,2.1654508,-0.16657315,2.9983168,0.8883901,7.0515966,-2.1099265,-2.1654508,1.3881096,2.332024,2.7206948,-0.111048765,-0.8883901,-2.1099265,5.4413896,0.8328657,-3.1648898,-1.2215364,-0.38867068,-3.6090848,0.49971944,-4.3864264,0.8328657,-0.44419506,-3.2204142,-2.4985971,3.3869874,0.3331463
5101,"RSPB Old Hall Marshes, Essex",TL960123,596000,212300,12455.0,England,15.0,6,2017,2023,UKBMS,51.775041513151955,0.8396074406349314,4.059708,1.2273537,2.029854,1.8882364,0.0,-2.3602955,-4.2957377,1.9826483,1.6522069,-2.2186778,1.6994128,-0.14161773,-5.2398562,-1.4161773,2.8323545,3.0211782,-0.9913241,3.8708847,-0.5664709,-0.8497064,3.5404432,5.9007387,-3.3044138,1.9826483,2.9267664,2.5963252,-0.70808864,1.4633832,1.2273537,1.1801478,-2.4075015,-2.124266,-3.162796,2.07706,-1.4161773,-0.8497064,2.2186778,-3.0683842,-1.03853,-4.3429437,-1.2273537,-4.248532,0.8969123,3.8708847,2.07706,2.5963252,2.5963252,-0.519265,1.605001,-1.8882364,-1.1329418,-0.4248532,-0.519265,2.07706,2.5963252,2.2186778,-1.9354423,-1.0857359,1.2273537,-2.7379427,-2.029854,2.07706,4.2957377,0.61367685,3.0683842,-2.8795605,-2.9267664,1.6522069,2.124266,4.673385,-1.2273537,-1.03853,2.8795605,-2.4075015,3.0683842,-0.70808864,-1.8410305,-0.4720591,0.14161773,2.029854,-1.4161773,-4.012502,-2.029854,-3.210002,5.853533,-2.2186778,3.7764728,-5.4758854,-0.04720591,-0.18882364,1.2745596,2.7851486,0.0,-1.7938246,-1.605001,0.9913241,2.5963252,0.4248532,0.23602955,3.2572079,-1.9826483,3.9652965,1.7938246,0.70808864,2.4075015,5.853533,-1.1329418,0.33044136,2.6907368,-3.9652965,0.8969123,-0.23602955,0.28323546,-5.711915,2.4075015,0.8497064,-1.3217654,-1.9826483,0.8497064,-5.4286795,-1.557795,-5.9951506,2.4075015,-1.3217654,-3.8236787,0.09441182,2.5019133,0.14161773
5103,Coton Countryside Reserve North (CPPF),TL413583,541300,258300,2300.0,England,6.0,7,2017,2023,UKBMS,52.20481925363727,0.0663322383895343,5.2336187,4.6250587,1.5822569,4.3207784,2.2516732,1.6431129,-3.0428016,1.6431129,3.0428016,-0.3651362,-1.0954086,0.9128405,-0.5477043,0.3651362,0.6085603,2.3733852,-2.1299613,7.7287164,-2.8602335,1.0345526,5.0510507,2.8602335,-0.6085603,1.1562647,0.48684826,1.1562647,-3.1645138,3.2862258,-0.7302724,1.4605448,-1.9473931,1.6431129,-0.9128405,2.008249,0.5477043,-1.8865371,-0.6085603,0.30428016,-0.79112846,-4.6250587,4.2599225,-3.651362,-0.79112846,5.416187,-1.4605448,3.5905058,3.4079378,-2.6776655,2.3733852,-1.1562647,-3.9556422,-2.8602335,2.8602335,2.008249,4.1382103,2.4950974,-2.7993774,-0.1825681,4.0773544,-3.4079378,0.0,-0.060856033,2.2516732,0.1825681,0.24342413,-2.7993774,0.30428016,-1.3996887,0.79112846,0.121712066,-0.97369653,-0.5477043,5.172763,2.3733852,-3.2253697,1.4605448,-3.4079378,3.4079378,5.781323,1.5822569,2.6168094,-1.5822569,-4.8684826,-1.7039689,-1.2779768,2.3125293,2.008249,-4.6859145,-1.8865371,4.7467704,-0.7302724,0.3651362,-0.121712066,0.48684826,-0.3651362,-2.3733852,1.1562647,-1.825681,2.0691051,0.24342413,-2.190817,-0.060856033,-0.1825681,2.6168094,-0.30428016,7.607004,-2.7385216,-1.1562647,1.5822569,0.42599222,0.24342413,4.8076267,1.2171206,-0.3651362,1.8865371,2.7385216,-1.4605448,0.1825681,-0.7302724,0.7302724,-0.30428016,-2.190817,-0.24342413,-1.7039689,-4.9293385,0.66941637,1.0345526,-0.30428016
5107,Hyde Hall,TQ782997,578200,199700,6460.0,England,15.0,4,2018,2023,UKBMS,51.66781393914277,0.5754518280328885,4.6873674,-0.6893188,0.0,4.549504,-1.3097057,-2.4126158,-3.5844576,1.1718419,1.9990244,1.0339782,1.10291,1.10291,-1.7232969,0.82718253,0.75825065,0.75825065,1.4475694,6.272801,-3.3087301,-1.0339782,3.929117,2.9640708,-1.9300926,0.3446594,1.0339782,-0.2757275,-2.3436837,1.7232969,-1.6543651,2.8951387,-2.6194115,-1.3097057,-1.5854332,1.9300926,-2.5504794,0.2757275,0.2757275,-0.13786376,-1.3786376,-3.9980488,3.7223215,-4.894163,0.13786376,4.618436,-0.48252314,2.3436837,2.8951387,-2.1368883,0.3446594,-1.10291,-2.9640708,-1.9990244,-0.3446594,1.9300926,4.41164,0.75825065,-1.0339782,0.551455,2.4815476,-2.757275,-1.1718419,0.20679563,1.1718419,-0.6893188,-0.3446594,-1.5165013,0.75825065,-0.3446594,0.41359127,3.3087301,0.06893188,-2.5504794,3.5155258,2.1368883,-2.826207,-0.8961144,0.0,1.8611608,3.1708665,1.7922288,1.1718419,-3.3087301,-4.41164,-2.4815476,2.8951387,-1.5854332,1.7232969,-5.721346,-3.5155258,4.41164,1.1718419,1.9300926,-0.48252314,-2.4126158,0.0,-0.41359127,0.6203869,-0.551455,2.9640708,0.75825065,0.41359127,1.8611608,0.6203869,2.4126158,1.3097057,8.754349,-1.9990244,-2.4126158,2.757275,-0.75825065,-0.06893188,2.9640708,-0.06893188,-1.9990244,3.6533895,5.169891,-3.377662,3.377662,-2.4126158,-1.10291,0.41359127,-3.5155258,-0.6893188,-1.7922288,-3.8601851,-0.82718253,2.6194115,-0.9650463
5109,Pound Wood EWT,TQ820888,582000,188800,2360.0,England,15.0,6,2018,2023,UKBMS,51.568695090804056,0.6246829716443192,4.6839247,0.9935597,-1.8451824,4.89683,1.3484025,0.1419371,-3.9032705,-1.3484025,2.4838994,0.5677484,0.42581132,-1.9161509,-3.4064906,-2.4129307,-0.85162264,2.2709937,-0.9935597,4.40005,-1.7032453,-5.6774845,3.051648,2.6258364,-3.8323019,-0.1419371,2.4129307,0.9225912,0.1419371,4.5419874,-1.1354969,0.49677986,-2.9806793,0.5677484,-2.2709937,3.4064906,-0.21290566,0.35484278,2.3419623,-3.7613332,-2.2709937,-2.1290567,1.5613081,-2.200025,-2.3419623,1.7742138,-0.35484278,-0.85162264,2.2709937,-0.42581132,-1.9161509,-5.0387673,-0.9935597,-0.5677484,1.0645283,0.70968556,2.696805,3.1226163,0.638717,3.335522,4.612956,-2.200025,1.7032453,-0.7806541,1.1354969,-0.638717,1.9871194,0.85162264,-3.1226163,0.42581132,2.9097106,0.638717,-0.35484278,-0.70968556,3.335522,0.9935597,-2.058088,-0.07096855,-0.7806541,-0.9935597,0.9935597,-1.277434,-0.49677986,-1.2064654,4.5419874,-4.1871448,0.2838742,-0.85162264,4.8258615,-3.6903648,1.7032453,1.1354969,-3.4774592,1.9871194,-1.5613081,-3.6193962,-0.21290566,0.1419371,-0.9935597,-3.1226163,4.7548933,0.9225912,-6.38717,0.42581132,-0.2838742,1.3484025,-0.2838742,9.013006,-0.9935597,0.21290566,3.5484276,-0.638717,2.058088,-0.85162264,-2.7677736,-2.1290567,7.7355723,3.193585,-1.6322768,-1.277434,-0.49677986,-3.9742389,0.5677484,-3.7613332,0.0,1.277434,-3.1226163,-1.8451824,2.4129307,1.5613081
