name|grid|country|nyrs|first|last|type|lat|lon|x|y
Toyota UK Burnaston Pond|SK288302|England|8|2016|2023|UKBMS|52.8685|-1.5736|0.707|-0.920
Toyota UK Burnaston Meadow|SK289312|England|8|2016|2023|UKBMS|52.8775|-1.5720|5.930|3.358
Toyota UK Burnaston Grid 1 to Buildings|SK288307|England|8|2016|2023|UKBMS|52.8730|-1.5736|0.400|5.967
Toyota UK Burnaston Grid 2 to Buildings|SK294307|England|8|2016|2023|UKBMS|52.8730|-1.5647|0.776|5.826
Coton Park LNR|SK270180|England|8|2016|2023|UKBMS|52.7589|-1.6014|4.902|1.850
Lightwood, Buxton|SK054751|England|8|2016|2023|UKBMS|53.2729|-1.9205|0.467|0.151
Hilton Gravel Pits NR|SK247314|England|8|2016|2023|UKBMS|52.8795|-1.6344|-0.618|-1.318
Gnathole Farm, Glossop|SK035926|England|8|2016|2023|UKBMS|53.4302|-1.9488|-0.252|4.274
Hardwick Park - Section 11|SK456639|England|8|2016|2023|UKBMS|53.1703|-1.3193|1.087|1.134
Carr Vale 2|SK462695|England|8|2016|2023|UKBMS|53.2206|-1.3095|-1.915|-1.281
Lawrence Field and Padley|SK256801|England|7|2016|2023|UKBMS|53.3172|-1.6172|0.960|2.482
Cotgrave Woods|SK646323|England|7|2017|2023|UKBMS|52.8843|-1.0414|0.412|-1.602
Sandy Banks LNR Bestwood|SK567451|England|7|2017|2023|UKBMS|53.0002|-1.1566|1.435|5.084
University Park Campus Nottingham|SK539380|England|5|2017|2023|UKBMS|52.9367|-1.1995|0.539|-0.085
Brook Park Shirebrook|SK536667|England|6|2017|2023|UKBMS|53.1947|-1.1992|-2.830|1.157
Broomfield College|SK385401|England|7|2017|2023|UKBMS|52.9569|-1.4284|1.534|4.448
Denby Footpaths 2|SK393465|England|7|2017|2023|UKBMS|53.0144|-1.4157|5.644|4.626
Markham Vale North Seymour|SK450738|England|7|2017|2023|UKBMS|53.2593|-1.3269|0.314|5.735
Bottom Moor Wood Matlock Moor|SK322626|England|7|2017|2023|UKBMS|53.1596|-1.5199|-1.757|0.637
Clowne Linear Park and Railway Line|SK498754|England|7|2017|2023|UKBMS|53.2733|-1.2547|-0.055|-1.070
Holmebrook Valley Park|SK355730|England|7|2017|2023|UKBMS|53.2528|-1.4694|4.937|2.455
Poolsbrook Country Park North|SK440741|England|7|2017|2023|UKBMS|53.2621|-1.3418|-0.550|-2.641
Poolsbrook Country Park South|SK435733|England|7|2017|2023|UKBMS|53.2549|-1.3494|1.197|0.051
Clover Close Meadows Elvaston|SK407323|England|7|2017|2023|UKBMS|52.8866|-1.3966|2.540|0.409
Manor Farm LNR Long Eaton|SK499341|England|7|2017|2023|UKBMS|52.9020|-1.2596|0.325|5.456
Willesley Wood|SK333142|England|6|2017|2023|UKBMS|52.7244|-1.5084|-0.475|1.479
Freckland Wood|SK524527|England|6|2018|2023|UKBMS|53.0690|-1.2194|1.042|3.310
Newstead & Annesley CP 2|SK521530|England|6|2018|2023|UKBMS|53.0717|-1.2238|1.031|5.690
School Lane, Colston Bassett|SK693327|England|6|2018|2023|UKBMS|52.8873|-0.9715|7.786|1.191
Bevercotes Pit Wood|SK696734|England|6|2018|2023|UKBMS|53.2531|-0.9583|-2.303|0.886
Dene Quarry & Gang Mine NR|SK280550|England|6|2018|2023|UKBMS|53.0915|-1.5834|0.672|3.294
Markham South Pit - Linear Route|SK450715|England|6|2018|2023|UKBMS|53.2386|-1.3272|2.122|4.579
Markham South Pit - Perimeter Route|SK450710|England|6|2018|2023|UKBMS|53.2341|-1.3273|10.323|2.628
Bamford 2|SK200820|England|6|2018|2023|UKBMS|53.3345|-1.7011|4.028|4.674
Derby Canal Little Eaton|SK363406|England|6|2018|2023|UKBMS|52.9615|-1.4610|2.501|-1.364
The Forge Ironville|SK441512|England|6|2018|2023|UKBMS|53.0562|-1.3435|1.109|-1.821
Brown's Hay, Sandhills|SK506109|England|6|2018|2023|UKBMS|52.6934|-1.2528|3.906|2.623
Charnwood Lodge|SK468157|England|6|2018|2023|UKBMS|52.7369|-1.3083|-1.968|-1.132
Cover Cloud, Sandhills|SK497103|England|6|2018|2023|UKBMS|52.6881|-1.2662|-1.119|-3.305
Fosse Meadows (2018)|SP489910|England|6|2018|2023|UKBMS|52.5147|-1.2808|5.854|4.298
Quarry Lane Nature Reserve|SK534601|England|4|2019|2022|UKBMS|53.1354|-1.2033|0.018|3.474
Ashbourne Town|SK175465|England|5|2019|2023|UKBMS|53.0155|-1.7406|0.472|3.859
Norbriggs Flash|SK444754|England|5|2019|2023|UKBMS|53.2737|-1.3357|5.395|4.415
Cunningdale|SK076732|England|5|2019|2023|UKBMS|53.2558|-1.8875|2.903|3.363
Eastern Moors - Curbar|SK255755|England|4|2019|2023|UKBMS|53.2759|-1.6191|-0.802|-0.698
Charnwood Lodge Timberwood Hill|SK471148|England|5|2019|2023|UKBMS|52.7288|-1.3040|4.384|3.129
QEII Diamond Jubilee Wood|SK385123|England|5|2019|2023|UKBMS|52.7070|-1.4316|1.995|0.736
Mapleton|SK165482|England|4|2019|2022|UKBMS|53.0308|-1.7554|3.666|1.909
Stoney Wood Wirksworth|SK284543|England|5|2019|2023|UKBMS|53.0852|-1.5774|1.805|1.139
Tansley Dale|SK171747|England|5|2019|2023|UKBMS|53.2690|-1.7451|3.339|2.230
BASF Factory Alfreton|SK415545|England|4|2019|2023|UKBMS|53.0861|-1.3818|0.476|-2.660
Wilwell Farm Cutting|SK567350|England|4|2020|2023|UKBMS|52.9094|-1.1583|0.322|-1.054
Radcliffe On Trent (clifftop riverside and field margin)|SK651406|England|4|2020|2023|UKBMS|52.9588|-1.0323|-1.743|-0.691
The Hook, Lady Bay|SK592385|England|4|2020|2023|UKBMS|52.9406|-1.1205|3.287|0.512
Hucknall Ranges|SK532505|England|4|2020|2023|UKBMS|53.0491|-1.2078|2.470|-0.010
Lubrizol Estate Hazelwood|SK320455|England|4|2020|2023|UKBMS|53.0059|-1.5246|2.108|4.514
Studland Common|SZ276922|England|8|2016|2023|UKBMS|50.7288|-1.6103|6.417|3.960
Frohawk|SU318048|England|8|2016|2023|UKBMS|50.8419|-1.5497|-0.448|0.488
Janesmoor|SU252135|England|8|2016|2023|UKBMS|50.9204|-1.6429|2.847|-1.373
RSPB Hazeley Heath East|SU745590|England|7|2016|2023|UKBMS|51.3252|-0.9322|-0.707|0.357
RSPB Hazeley Heath West|SU750581|England|7|2016|2023|UKBMS|51.3171|-0.9252|-1.691|-1.826
Acres Down|SU268093|England|8|2016|2023|UKBMS|50.8826|-1.6204|0.212|2.657
Selborne Common|SU736331|England|7|2017|2023|UKBMS|51.0925|-0.9504|0.243|-2.602
Briddlesford Woods Nature Reserve 1|SZ549905|England|7|2017|2023|UKBMS|50.7115|-1.2238|0.416|-3.595
Blashford Lakes South|SU150077|England|7|2017|2023|UKBMS|50.8686|-1.7882|-2.863|5.490
Kemphill Moor Copse|SZ569896|England|7|2017|2023|UKBMS|50.7033|-1.1956|0.915|-2.607
Blashford Lakes North|SU155084|England|7|2017|2023|UKBMS|50.8749|-1.7811|2.987|-0.804
Morn Hill (Mound & Percy Hobbs Meadows)|SU518292|England|7|2017|2023|UKBMS|51.0598|-1.2622|1.249|0.680
Gilbert White's House Garden and Meadow|SU740334|England|7|2017|2023|UKBMS|51.0951|-0.9446|3.729|2.939
Blackwater New Forest|SU264047|England|7|2017|2023|UKBMS|50.8412|-1.6264|-2.036|-0.024
Harewood Common|SU393452|England|7|2017|2023|UKBMS|51.2047|-1.4388|6.216|4.167
Vales Moor|SU189040|England|7|2017|2023|UKBMS|50.8352|-1.7330|1.636|2.315
Abbotswood|SU363225|England|7|2017|2023|UKBMS|51.0008|-1.4841|-1.123|-0.997
Westend Copse|SU458145|England|6|2017|2023|UKBMS|50.9281|-1.3497|0.249|-2.859
Basing Wood|SU645555|England|6|2018|2023|UKBMS|51.2950|-1.0763|0.178|-0.653
Roe North|SU197094|England|6|2018|2023|UKBMS|50.8838|-1.7213|-1.182|0.081
Roe South|SU202086|England|6|2018|2023|UKBMS|50.8765|-1.7143|0.726|-3.342
Great Linford|SU182077|England|6|2018|2023|UKBMS|50.8685|-1.7427|3.306|-1.253
Romsey Allotment Holders Association Allotments|SU360210|England|6|2018|2023|UKBMS|50.9873|-1.4885|-0.071|4.429
Staunton Country Park (woods)|SU721092|England|5|2018|2022|UKBMS|50.8778|-0.9766|3.482|1.345
Staunton Country Park (meadow & lake)|SU717090|England|5|2018|2022|UKBMS|50.8761|-0.9823|3.964|1.632
Little Linford|SU185072|England|6|2018|2023|UKBMS|50.8640|-1.7385|0.394|-3.774
Yew Hill (Hill Top)|SU453264|England|5|2018|2022|UKBMS|51.0352|-1.3553|4.485|4.017
Hightown Common|SU179054|England|6|2018|2023|UKBMS|50.8478|-1.7471|-0.309|0.498
Furzey Gardens|SU273113|England|4|2019|2023|UKBMS|50.9005|-1.6132|2.077|-0.994
Ballard Water Meadow|SZ240955|England|5|2019|2023|UKBMS|50.7586|-1.6611|1.734|4.643
West Wood (Burrow Copse)|SU423296|England|5|2019|2023|UKBMS|51.0642|-1.3977|0.181|-2.464
Ox Drove Meadow|SU396469|England|5|2019|2023|UKBMS|51.2199|-1.4344|1.971|1.188
Black Down|SU352069|England|5|2019|2023|UKBMS|50.8605|-1.5012|-0.945|3.074
Broomy Plain|SU222114|England|5|2019|2023|UKBMS|50.9017|-1.6857|-0.843|3.112
Claypits Bottom|SU227162|England|5|2019|2023|UKBMS|50.9448|-1.6783|-0.510|0.619
Dur Hill|SU192013|England|5|2019|2023|UKBMS|50.8109|-1.7289|0.134|3.785
Micheldever Wood|SU531369|England|5|2019|2023|UKBMS|51.1289|-1.2426|-0.786|-1.042
Brockishill|SU300118|England|4|2020|2023|UKBMS|50.9049|-1.5747|-0.964|-1.810
Martin Down Kitts Grave Extension|SU032206|England|4|2020|2023|UKBMS|50.9848|-1.9558|-0.438|-1.286
Yateley Common South Central|SU826589|England|4|2020|2023|UKBMS|51.3232|-0.8160|-0.810|3.213
Yateley Common East|SU835595|England|4|2020|2023|UKBMS|51.3285|-0.8029|-0.112|1.239
Yateley Common West|SU814589|England|4|2020|2023|UKBMS|51.3234|-0.8332|-0.531|-0.048
Bouldnor Forest 2|SZ379901|England|4|2020|2023|UKBMS|50.7093|-1.4646|-0.560|-0.719
Hyden Hill|SU688196|England|3|2021|2023|UKBMS|50.9717|-1.0215|9.998|1.225
Shawford Down|SU470249|England|3|2021|2023|UKBMS|51.0216|-1.3313|3.113|3.545
Deacon Hill|SU494276|England|3|2021|2023|UKBMS|51.0456|-1.2967|2.760|2.291
Whitchurch (Mill-trail)|SU472478|England|3|2021|2023|UKBMS|51.2274|-1.3254|2.504|-0.711
Shepherd's Chine|SZ445799|England|3|2021|2023|UKBMS|50.6171|-1.3724|-2.573|5.643
Grange Chine|SZ420817|England|3|2021|2023|UKBMS|50.6335|-1.4075|-2.498|5.616
Hillier Gardens 2|SU379238|England|2|2022|2023|UKBMS|51.0123|-1.4611|4.728|3.333
Keeping Marsh 22|SU398011|England|2|2022|2023|UKBMS|50.8081|-1.4365|2.703|-1.781
Poulner Lakes|SU156068|England|2|2022|2023|UKBMS|50.8605|-1.7797|2.004|-0.896
Brading Down LNR 2|SZ600867|England|2|2022|2023|UKBMS|50.6769|-1.1522|3.043|0.844
Hillier Gardens 1|SU374239|England|2|2022|2023|UKBMS|51.0133|-1.4682|-1.435|0.314
Twyford Waterworks|SU492248|England|2|2022|2023|UKBMS|51.0205|-1.2999|3.640|3.619
RSPB Hazeley Bottom|SU746585|England|2|2022|2023|UKBMS|51.3207|-0.9309|5.849|2.444
Bere Copse|SU604148|England|2|2022|2023|UKBMS|50.9295|-1.1419|-0.721|-2.543
Bury Hill|SU345432|England|2|2022|2023|UKBMS|51.1870|-1.5077|3.752|2.486
Skirrid|SO327167|Wales|6|2017|2023|UKBMS|51.8448|-2.9783|-0.533|-3.349
Fenns, Whixall NNR transect C|SJ482371|Wales|6|2018|2023|UKBMS|52.9288|-2.7720|-0.694|1.936
Bryn Euryn, Rhos-on-Sea|SH829800|Wales|6|2018|2023|UKBMS|53.3040|-3.7587|-0.466|-2.820
Merthyr Mawr NNR 2|SS860770|Wales|6|2018|2023|UKBMS|51.4804|-3.6430|1.323|1.434
New Range Transect (South Stack)|SH214799|Wales|4|2018|2023|UKBMS|53.2859|-4.6807|-0.851|3.160
Rhyd-y-Fen, Migneint|SH832397|Wales|5|2018|2023|UKBMS|52.9419|-3.7396|-1.129|2.145
Skrinkle - Manorbier|SS080975|Wales|4|2020|2023|UKBMS|51.6434|-4.7763|2.408|2.182
Freshwater East|SS016979|Wales|4|2020|2023|UKBMS|51.6448|-4.8689|1.288|1.162
Cwm Ivy Tor (2021 route)|SS436941|Wales|3|2021|2023|UKBMS|51.6239|-4.2608|1.742|1.793
Bishopston Valley|SS568877|Wales|3|2021|2023|UKBMS|51.5699|-4.0676|-0.059|-1.548
Pwll Du - Brandy Cove|SS581872|Wales|3|2021|2023|UKBMS|51.5658|-4.0487|-2.136|5.475
Coed Bell|SJ088830|Wales|3|2021|2023|UKBMS|53.3360|-3.3711|2.080|-1.368
Tir Cethyn Farm|SS556952|Wales|3|2021|2023|UKBMS|51.6370|-4.0880|4.438|2.136
Lavernock National Nature Reserve|ST180679|Wales|3|2021|2023|UKBMS|51.4042|-3.1802|1.016|0.042
Lydstep Point|SS088975|Wales|2|2022|2023|UKBMS|51.6437|-4.7648|1.590|5.313
Centre for Alternative Technology Wales|SH755044|Wales|1|2022|2022|UKBMS|52.6230|-3.8406|-1.632|-0.549
Giltar Point|SS120985|Wales|2|2022|2023|UKBMS|51.6538|-4.7191|2.801|2.103
Llandough Allotments, Corbett Road|ST166725|Wales|2|2022|2023|UKBMS|51.4453|-3.2014|1.422|-1.917
RSPB Old Hall Marshes, Essex|TL960123|England|6|2017|2023|UKBMS|51.7750|0.8396|3.667|0.806
Coton Countryside Reserve North (CPPF)|TL413583|England|7|2017|2023|UKBMS|52.2048|0.0663|6.495|1.615
Hyde Hall|TQ782997|England|4|2018|2023|UKBMS|51.6678|0.5755|5.172|1.999
Pound Wood EWT|TQ820888|England|6|2018|2023|UKBMS|51.5687|0.6247|0.061|-2.376
Ferry Medows B 2019|TL142972|England|5|2019|2023|UKBMS|52.5607|-0.3168|3.339|-1.130
EWT Hanningfield Reserve|TQ726972|England|5|2019|2023|UKBMS|51.6471|0.4933|0.429|-3.699
Ferry Medows A 2019|TL148975|England|5|2019|2023|UKBMS|52.5632|-0.3078|7.303|3.617
Ferry Meadows E|TL152977|England|4|2020|2023|UKBMS|52.5649|-0.3019|-0.530|-2.433
Spaldwick Village|TL127723|England|4|2020|2023|UKBMS|52.3372|-0.3473|6.769|3.114
Little Baddow Heath|TL788063|England|4|2020|2023|UKBMS|51.7269|0.5875|-1.376|-1.764
Ferry Meadows C|TL149974|England|4|2020|2023|UKBMS|52.5623|-0.3064|-0.654|-0.398
Ferry Meadows D|TL139981|England|4|2020|2023|UKBMS|52.5688|-0.3209|2.857|2.074
Cambridge University Botanic Garden|TL454571|England|3|2021|2023|UKBMS|52.1930|0.1258|3.015|2.622
Warley Place NR|TQ583908|England|3|2021|2023|UKBMS|51.5938|0.2839|3.427|2.192
RSPB Wallasea Island Marsh Flats Trail|TQ9594|England|3|2021|2023|UKBMS|51.6111|0.8149|4.030|2.972
Great Holland Pits EWT|TM203190|England|3|2021|2023|UKBMS|51.8262|1.1955|3.234|1.495
Chafford Gorges Nature park Wouldham Cliffs|TQ601793|England|3|2021|2023|UKBMS|51.4900|0.3047|0.667|5.531
Fingringhoe Wick 2|TM050193|England|3|2021|2023|UKBMS|51.8347|0.9740|0.963|4.291
Trumpington Meadows nature reserve (south)|TL434536|England|2|2022|2023|UKBMS|52.1621|0.0951|7.646|4.824
Hainault Forest|TQ476926|England|1|2022|2022|UKBMS|51.6129|0.1303|2.196|4.939
Swadywell Pit|TF118034|England|2|2022|2023|UKBMS|52.6169|-0.3501|3.369|2.863
Etton Maxey|TF138077|England|1|2022|2022|UKBMS|52.6551|-0.3191|-0.751|1.681
Garden on Meadgate Avenue|TL718058|England|1|2022|2022|UKBMS|51.7246|0.4860|0.502|4.802
Abbess Roding|TL571112|England|1|2022|2022|UKBMS|51.7774|0.2758|3.079|0.082
Meadgate Park & Meadow|TL726058|England|1|2022|2022|UKBMS|51.7244|0.4976|1.629|4.998
Park Wood, Chrishall|TL451390|England|1|2022|2022|UKBMS|52.0304|0.1137|3.076|0.333
Baddow Meads - River Chelmer|TL723062|England|1|2022|2022|UKBMS|51.7280|0.4934|7.482|4.427
Magog Downs|TL490530|England|2|2022|2023|UKBMS|52.1552|0.1766|4.424|3.454
Cely Woods|TQ560833|England|1|2022|2022|UKBMS|51.5271|0.2474|3.338|0.436
Lee Valley - Norman's Pond|TL378033|England|1|2022|2022|UKBMS|51.7115|-0.0069|3.184|1.853
West Wood|TL622332|England|2|2022|2023|UKBMS|51.9736|0.3600|-0.385|-2.407
Cheriton Hill, East|TR203381|England|5|2018|2022|UKBMS|51.0999|1.1452|4.591|3.878
Old Park Hill Nature Reserve|TR296436|England|5|2018|2023|UKBMS|51.1456|1.2813|1.408|-1.294
Bockhill Farm and Kingsdown Leas|TR377474|England|4|2018|2022|UKBMS|51.1764|1.3994|0.530|1.933
Darland Banks C|TQ786658|England|6|2018|2023|UKBMS|51.3632|0.5641|2.932|0.534
One Tree Hill (Greenwich Park)|TQ390775|England|5|2019|2023|UKBMS|51.4794|0.0003|1.575|2.175
Broadham Woods, Scotney Castle|TQ690357|England|5|2019|2023|UKBMS|51.0957|0.4121|5.879|2.390
South Foreland Valley and Lighthouse Down|TR363438|England|5|2019|2023|UKBMS|51.1447|1.3770|2.013|1.652
Parkland 2019, Scotney Castle|TQ686352|England|5|2019|2023|UKBMS|51.0913|0.4062|3.334|0.608
Shorne Woods Country Park|TQ683699|England|4|2019|2023|UKBMS|51.4032|0.4182|1.067|2.054
Lullingstone Country Park|TQ526638|England|5|2019|2023|UKBMS|51.3528|0.1901|0.838|4.605
Trosley Country Park|TQ632610|England|5|2019|2023|UKBMS|51.3247|0.3409|0.339|-0.542
Crofton Woods|TQ441664|England|5|2019|2023|UKBMS|51.3784|0.0691|-0.642|-3.051
Devonshire Road Nature Reserve|TQ355736|England|3|2019|2022|UKBMS|51.4452|-0.0516|0.995|5.416
Crofton Heath, Clay & Sparrow Woods & Kyd Brook|TQ442667|England|3|2021|2023|UKBMS|51.3810|0.0707|1.880|-3.088
Dover Castle|TR326418|England|3|2021|2023|UKBMS|51.1282|1.3229|5.054|1.576
Crockhamhill Common|TQ441517|England|3|2021|2023|UKBMS|51.2463|0.0632|-0.826|-3.055
Fackenden Down 2021|TQ529604|England|3|2021|2023|UKBMS|51.3222|0.1929|3.827|3.513
Hosey Common|TQ453530|England|3|2021|2023|UKBMS|51.2577|0.0809|-1.538|-2.966
Thornden Wood East|TR150638|England|3|2021|2023|UKBMS|51.3326|1.0850|1.215|-3.191
Thornden Wood West|TR142637|England|3|2021|2023|UKBMS|51.3320|1.0734|-2.633|0.906
Nemo Down|TR292417|England|3|2021|2023|UKBMS|51.1287|1.2743|2.910|2.733
Riverside Country Park|TQ809682|England|2|2021|2022|UKBMS|51.3840|0.5983|1.121|-0.852
Park Gate Down|TR168459|England|2|2021|2022|UKBMS|51.1712|1.0999|2.061|1.215
Maceys Meadow|TQ675580|England|3|2021|2023|UKBMS|51.2965|0.4011|1.670|1.309
Henley Down|TQ667665|England|3|2021|2023|UKBMS|51.3731|0.3936|3.883|3.459
Brockley and Ladywell Cemetery|TQ368749|England|2|2022|2023|UKBMS|51.4566|-0.0324|-0.075|-1.922
Hoblingwell Wood|TQ459692|England|2|2022|2023|UKBMS|51.4031|0.0961|5.057|0.977
Braeburn Park Transect 1 Woodland & Scrub|TQ508739|England|2|2022|2023|UKBMS|51.4440|0.1685|-1.345|-0.672
Braeburn Park Transect 2 Grassland & Scrub|TQ511738|England|2|2022|2023|UKBMS|51.4430|0.1728|0.656|5.974
Hayes Common|TQ411647|England|2|2022|2023|UKBMS|51.3638|0.0254|-0.128|-1.392
Chelsfield Green|TQ473641|England|2|2022|2023|UKBMS|51.3569|0.1141|7.502|3.868
Eltham Park|TQ438753|England|2|2022|2023|UKBMS|51.4584|0.0684|3.143|0.372
Prestson Hill|TQ529624|England|2|2022|2023|UKBMS|51.3401|0.1938|0.742|2.204
Sevenoaks Common|TQ529525|England|1|2022|2022|UKBMS|51.2512|0.1895|-0.600|-3.832
Farley Common|TQ437540|England|1|2022|2022|UKBMS|51.2670|0.0584|-1.505|-0.619
Jumping Downs|TR193486|England|1|2022|2022|UKBMS|51.1945|1.1373|2.837|0.993
Lancing Ring|TQ181062|England|6|2018|2023|UKBMS|50.8433|-0.3239|2.136|0.618
Slindon Park Woods|SU954075|England|5|2018|2023|UKBMS|50.8592|-0.6459|0.345|-3.451
The Ghyll LNR, Crowborough|TQ532306|England|6|2018|2023|UKBMS|51.0543|0.1845|0.059|-3.562
Lane End Common|TQ402223|England|6|2018|2023|UKBMS|50.9830|-0.0041|1.760|-2.311
Northwood|SU956110|England|6|2018|2023|UKBMS|50.8906|-0.6422|1.984|-0.084
Pound Common|TQ378207|England|6|2018|2023|UKBMS|50.9692|-0.0388|2.327|2.884
Bateman's 01|TQ667239|England|5|2019|2023|UKBMS|50.9904|0.3739|5.923|2.573
Chanctonbury Ring|TQ140121|England|5|2019|2023|UKBMS|50.8971|-0.3803|-0.536|-1.571
Jointer Copse|TQ327144|England|3|2020|2023|UKBMS|50.9138|-0.1137|0.042|-3.172
Footpaths near Billingshurst|TQ095248|England|4|2020|2023|UKBMS|51.0122|-0.4405|5.984|4.466
Verdley Wood|SU902260|England|4|2020|2023|UKBMS|51.0263|-0.7152|-2.016|-1.120
Owlbeech Wood Horsham|TQ202317|England|3|2021|2023|UKBMS|51.0721|-0.2857|-0.228|-3.197
The Liz Williams Butterfly Haven|TQ309072|England|3|2021|2023|UKBMS|50.8495|-0.1419|-1.371|-0.330
Knowlands Wood|TQ417171|England|2|2021|2022|UKBMS|50.9359|0.0153|-1.369|-3.150
Crowborough Country Park|TQ529299|England|3|2021|2023|UKBMS|51.0481|0.1799|1.602|-1.702
Coldean Woods, Brighton|TQ335085|England|3|2021|2023|UKBMS|50.8606|-0.1045|-0.146|3.961
Graffham Down - Dimmer & Parish|SU913163|England|3|2021|2023|UKBMS|50.9389|-0.7020|2.127|-2.518
Graffham Down - Bowleys Field (2021 NEW ROUTE)|SU918163|England|3|2021|2023|UKBMS|50.9388|-0.6948|-1.316|-0.336
Walshes Park|TQ523284|England|2|2022|2023|UKBMS|51.0348|0.1707|6.152|4.295
Kincorth Hill LNR|NJ939027|Scotland|6|2018|2023|UKBMS|57.1152|-2.1024|-1.880|1.396
Kernsary path|NG873810|Scotland|2|2018|2023|UKBMS|57.7681|-5.5779|-1.107|2.242
Muirshiel Country Park Transect 1|NS311632|Scotland|5|2018|2023|UKBMS|55.8324|-4.6983|-0.095|0.255
Muirshiel Country Park Transect 2|NS311631|Scotland|5|2018|2023|UKBMS|55.8315|-4.6983|-0.051|0.745
Sustrans NCN77 Section 3|NO100266|Scotland|6|2016|2022|UKBMS|56.4230|-3.4606|1.048|-2.469
Castlemilk Park|NS607593|Scotland|6|2018|2023|UKBMS|55.8068|-4.2242|-0.123|-1.189
Linn Park Original Meadow|NS581592|Scotland|6|2018|2023|UKBMS|55.8052|-4.2656|2.442|-1.632
Holyrood Park: Grayling transect|NT275733|Scotland|6|2018|2023|UKBMS|55.9472|-3.1624|0.231|1.281
Sustrans East Haven|NO590362|Scotland|6|2018|2023|UKBMS|56.5160|-2.6679|0.614|4.857
Holmhills Wood Community Park|NS638597|Scotland|5|2019|2023|UKBMS|55.8113|-4.1749|0.664|0.350
Donmouth LNR|NJ952092|Scotland|5|2019|2023|UKBMS|57.1736|-2.0810|0.697|3.828
Fallin Bing|NS839911|Scotland|5|2019|2023|UKBMS|56.0985|-3.8679|0.193|-0.388
Little France Park|NT300704|Scotland|3|2019|2023|UKBMS|55.9216|-3.1217|2.416|2.588
Calton Hill Grayling Transect|NT262741|Scotland|4|2019|2023|UKBMS|55.9542|-3.1835|1.536|4.461
Fochabers amended|NJ341589|Scotland|4|2020|2023|UKBMS|57.6152|-3.1047|3.325|-1.200
Gordon Castle Walled Garden amended|NJ348591|Scotland|4|2020|2023|UKBMS|57.6171|-3.0931|0.760|3.888
Howietoun Fish Ponds|NS784884|Scotland|4|2020|2023|UKBMS|56.0729|-3.9551|1.728|2.342
Monikie Park|NO502383|Scotland|4|2020|2023|UKBMS|56.5341|-2.8113|1.189|-1.216
Water of Leith|NT219703|Scotland|4|2020|2023|UKBMS|55.9194|-3.2512|1.264|-1.337
Carron Woodlands|NJ217409|Scotland|4|2020|2023|UKBMS|57.4516|-3.3064|-2.280|0.132
Havoc Meadow|NS381753|Scotland|4|2020|2023|UKBMS|55.9434|-4.5939|-0.570|-0.613
Redlees Quarry|NS681598|Scotland|4|2020|2023|UKBMS|55.8134|-4.1064|0.053|-0.765
Cambusmore B|NN644058|Scotland|4|2020|2023|UKBMS|56.2254|-4.1887|5.923|0.304
Haughhead|NT106475|Scotland|4|2020|2023|UKBMS|55.7127|-3.4245|-0.185|1.904
Stonehill - Monument|NN810014|Scotland|3|2020|2022|UKBMS|56.1903|-3.9191|4.468|5.084
Sheriff Muir|NN833028|Scotland|3|2020|2022|UKBMS|56.2034|-3.8827|-0.218|2.159
S. Muir. Mon - Inn.|NN821019|Scotland|3|2020|2022|UKBMS|56.1951|-3.9016|-0.676|2.113
Abbotsford House|NT507343|Scotland|3|2020|2022|UKBMS|55.5998|-2.7840|3.502|2.232
Jenny's Well LNR|NS499627|Scotland|3|2021|2023|UKBMS|55.8341|-4.3982|0.213|4.930
Cannerton Brickworks (dis), Banknock|NS784796|Scotland|3|2021|2023|UKBMS|55.9939|-3.9511|0.533|0.793
Gourdon Coastal Walk|NO823706|Scotland|3|2021|2023|UKBMS|56.8265|-2.2916|0.597|3.944
Sustrans - Croftamie|NS477862|Scotland|3|2021|2023|UKBMS|56.0444|-4.4466|1.621|3.722
Menstrie|NS850973|Scotland|3|2021|2023|UKBMS|56.1545|-3.8529|3.434|2.618
Old Mine Nature Park|NS71456017|Scotland|3|2021|2023|UKBMS|55.8176|-4.0532|0.003|0.910
Ruaig|NM070470|Scotland|3|2021|2023|UKBMS|56.5234|-6.7661|-1.838|5.261
The Saltings LNR|NS465726|Scotland|3|2021|2023|UKBMS|55.9219|-4.4580|0.597|5.850
Ardersier Common II|NH777559|Scotland|3|2021|2023|UKBMS|57.5765|-4.0467|0.721|5.079
Pitroddie Den|NO210251|Scotland|3|2021|2023|UKBMS|56.4115|-3.2819|4.277|1.428
House of Dun|NO668599|Scotland|3|2021|2023|UKBMS|56.7296|-2.5442|0.040|-2.389
Leith Hall|NJ540296|Scotland|3|2021|2023|UKBMS|57.3546|-2.7661|-0.496|1.890
Drum Castle Estate|NJ796005|Scotland|3|2021|2023|UKBMS|57.0950|-2.3383|0.093|3.946
Straiton Pond LNR|NT282667|Scotland|3|2021|2023|UKBMS|55.8881|-3.1495|2.463|-1.164
Girdle Burn|NT028322|Scotland|3|2021|2023|UKBMS|55.5737|-3.5432|-0.981|0.782
Saughton Park|NT221719|Scotland|2|2021|2022|UKBMS|55.9338|-3.2485|2.024|3.821
Oldhall Ponds|NS337363|Scotland|3|2021|2023|UKBMS|55.5918|-4.6405|1.150|-2.452
Talich Wildlife Reserve|NH850786|Scotland|2|2021|2022|UKBMS|57.7822|-3.9356|-0.114|-0.556
